# vortex_number, sol, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, intercept, intercept_unc, slope, slope_inc, convolution
1, 236, 9.81274, 0.000380496, 0.379932, 0.0126805, 82.0576, 4.10545, 765.587, 0.00352747, -8.13532, 0.00824804, 5.43175
0, 237, 14.5419, 9.79789e-05, 1.07478, 1.82291, 0.5, 0.595946, 746.845, 0.00844876, 3.39734, 1.64933, 7.33731
1, 237, 15.6337, 1.51851e-05, 2.3568, 0.0982211, 2.80937, 0.176599, 746.248, 0.0116123, 1.5661, 1.45182, 21.5735
0, 238, 13.0883, 4.15507e-05, 0.915446, 0.0976356, 0.781919, 0.135766, 751.819, 0.00620781, -2.55929, 1.21569, 6.39836
1, 238, 14.3832, 0.000229153, 0.671265, 0.0185302, 59.6789, 2.59014, 748.041, 0.00369824, -3.24494, 0.0395051, 7.06175
2, 238, 13.2826, 1.3824e-05, 1.78741, 0.0792951, 2.50441, 0.167191, 751.337, 0.00852852, -1.19183, 1.07658, 10.6109
3, 238, 11.7044, 1.32188e-05, 3.78533, 0.393809, 1.23876, 0.159969, 755.032, 0.0185668, 2.40886, 3.54581, 16.3203
0, 239, 9.38178, 3.32598e-05, 0.592408, 0.0415976, 3.45962, 0.355581, 767.646, 0.00382774, -9.32352, 0.248524, 6.28155
1, 239, 11.6955, 4.24593e-05, 3.84539, 0.162156, 7.202, 0.527273, 754.187, 0.052729, 14.3688, 7.40265, 14.0075
2, 239, 14.8146, 1.71165e-05, 1.5873, 0.0858371, 2.50304, 0.203304, 746.911, 0.00929443, -1.38037, 1.17415, 14.8491
3, 239, 11.6954, 2.31469e-05, 3.87055, 0.0852719, 7.56238, 0.249763, 754.252, 0.0113827, 2.49761, 0.602402, 18.186
0, 240, 9.95914, 5.05264e-05, 0.614062, 0.03135, 7.12497, 0.534389, 763.432, 0.00330264, -9.78796, 0.125868, 6.58763
0, 241, 15.2938, 8.32311e-05, 0.321905, 0.028295, 6.81753, 0.864643, 745.847, 0.0020737, 0.0242751, 0.0460116, 5.50941
1, 241, 14.2274, 0.000105654, 0.844334, 0.0555956, 11.5526, 1.10363, 746.74, 0.00464733, -1.78991, 0.0764397, 5.96072
2, 241, 12.3452, 2.69265e-05, 3.17754, 0.0854801, 7.2054, 0.287711, 752.959, 0.0102165, -1.397, 0.482385, 15.4177
0, 243, 12.3223, 3.97391e-05, 1.33853, 0.0373584, 10.25, 0.423548, 753.782, 0.00433089, -4.43941, 0.13687, 5.20007
1, 243, 10.4708, 8.58272e-05, 1.01376, 0.0888408, 7.00669, 1.05812, 759.56, 0.0279389, -1.98142, 3.98148, 5.30589
2, 243, 10.4707, 5.79585e-05, 0.996314, 0.046296, 8.97606, 0.632368, 759.619, 0.00690659, -9.30287, 0.356415, 6.40292
3, 243, 15.7053, 7.80815e-05, 0.807017, 0.0313977, 14.5711, 1.18558, 744.294, 0.0217286, 5.12511, 2.07973, 6.67883
4, 243, 12.5509, 4.32308e-05, 1.41729, 0.0306011, 14.4122, 0.465172, 752.988, 0.00396798, -3.72166, 0.105505, 7.63931
5, 243, 15.7048, 0.000116863, 0.738905, 0.0194055, 32.0291, 1.26009, 744.423, 0.00257299, -0.861113, 0.031797, 8.28535
0, 244, 12.0088, 1.87609e-05, 1.26577, 0.211909, 1.30859, 0.273218, 752.343, 0.00818956, 2.8222, 1.06758, 6.74005
0, 245, 13.2886, 9.31602e-06, 0.94744, 0.025754, 1.01278, 0.0424337, 748.794, 0.0020679, -10.0105, 0.403665, 5.82705
1, 245, 15.7744, 1.26231e-05, 0.675198, 0.0115365, 5.31813, 0.13383, 744.173, 0.00124783, -3.08795, 0.0683324, 8.25306
0, 246, 12.7172, 0.000185297, 0.753434, 0.0302579, 33.1948, 2.04725, 751.405, 0.00512343, -5.78132, 0.0804392, 5.91635
0, 247, 11.9093, 0.000955093, 0.528028, 0.0294062, 176.125, 18.855, 751.546, 0.0318422, -1.92852, 0.277727, 6.11158
0, 248, 12.9249, 8.368e-05, 2.2066, 0.110535, 12.4485, 1.28995, 749.827, 0.0779789, 2.43099, 7.86745, 8.88426
1, 248, 10.1952, 8.52607e-06, 1.52283, 0.0760395, 1.31385, 0.0871396, 759.68, 0.00470351, -8.38929, 0.901482, 9.07939
2, 248, 12.9249, 4.05091e-05, 2.26016, 0.0505988, 13.0256, 0.433539, 749.894, 0.00616605, -1.66658, 0.165836, 11.2731
0, 249, 12.7174, 7.98163e-05, 1.18901, 0.0751894, 9.08598, 0.85321, 750.721, 0.00905415, -7.58336, 0.34094, 5.37294
1, 249, 10.2786, 1.54961e-05, 0.667218, 0.031733, 2.12348, 0.14667, 758.49, 0.00285032, -6.02141, 0.280412, 5.47715
2, 249, 12.6583, 5.90286e-05, 1.27044, 0.204403, 1.60396, 0.392651, 750.884, 0.0267997, -5.59741, 5.12621, 5.56285
0, 250, 9.4138, 0.000123928, 0.344951, 0.0197461, 15.5833, 1.33419, 763.361, 0.0027733, -8.34342, 0.063833, 5.44471
1, 250, 13.2276, 0.000132126, 0.606687, 0.024045, 23.9997, 1.40408, 748.743, 0.00274775, -4.61974, 0.0340999, 6.27099
2, 250, 11.0237, 2.55092e-05, 1.75565, 0.0756143, 4.27195, 0.275827, 753.931, 0.0100118, -4.41859, 0.928461, 10.9277
0, 251, 13.7194, 5.99489e-05, 0.7486, 0.0414984, 7.78608, 0.625418, 745.618, 0.00338486, -4.82057, 0.0785728, 5.29484
0, 252, 13.0519, 6.1131e-05, 2.42591, 0.0644962, 19.3797, 1.06813, 749.005, 0.0617864, -15.8911, 4.85915, 6.64375
1, 252, 10.5976, 5.00477e-05, 0.720619, 0.0662379, 3.9277, 0.538655, 755.467, 0.00833073, -1.28499, 0.779791, 8.23598
2, 252, 13.052, 6.8571e-05, 2.42182, 0.0680364, 18.8327, 1.14374, 748.985, 0.0598391, -11.7372, 4.75525, 8.54433
3, 252, 10.1436, 4.14221e-05, 1.19999, 0.0464127, 7.70967, 0.441535, 757.535, 0.00538862, -5.46324, 0.227043, 8.63925
4, 252, 13.052, 8.29874e-05, 2.46166, 0.0563312, 26.1051, 0.889918, 749.222, 0.00703834, -5.16908, 0.0975904, 8.92653
5, 252, 12.1722, 1.72598e-05, 2.47429, 0.0791245, 3.86369, 0.183731, 751.909, 0.00988709, -2.34904, 0.927471, 12.2108
0, 253, 9.23367, 2.99867e-05, 0.817188, 0.0346961, 5.08359, 0.322424, 766.671, 0.00446852, -8.09463, 0.332888, 6.17843
1, 253, 10.9758, 2.77067e-05, 1.43943, 0.0979137, 2.70028, 0.268411, 754.108, 0.0121462, 5.9273, 1.53392, 10.0511
2, 253, 10.0444, 9.34932e-06, 3.64109, 0.120061, 0.745845, 0.0324898, 759.58, 0.00517595, -16.2398, 1.01598, 21.0747
0, 254, 13.027, 0.0012521, 0.270459, 0.0162019, 150.129, 14.4564, 747.792, 0.00590266, -3.72836, 0.0180612, 5.07727
1, 254, 11.7887, 7.86045e-05, 3.43596, 0.189838, 10.56, 1.18915, 751.242, 0.124498, 17.0738, 13.1786, 5.41472
2, 254, 10.5508, 2.37643e-05, 0.800789, 0.0695585, 1.90775, 0.241207, 755.544, 0.00545119, -5.49028, 0.538355, 7.57227
3, 254, 9.37254, 4.56096e-05, 0.767095, 0.0289133, 8.71201, 0.478974, 763.876, 0.0027112, -8.82709, 0.0698694, 8.02481
4, 254, 11.7887, 7.3388e-05, 3.37482, 0.18107, 9.75253, 0.979773, 751.128, 0.0799338, 3.33143, 9.75463, 11.6907
5, 254, 11.7887, 6.34556e-05, 3.38751, 0.163327, 9.38151, 0.836284, 751.099, 0.0684574, 27.3602, 8.56337, 14.95
6, 254, 11.7887, 4.20093e-05, 3.40365, 0.0979493, 10.5064, 0.455448, 751.217, 0.013718, -1.65409, 0.559469, 17.0026
7, 254, 15.1495, 3.91789e-05, 5.49744, 0.321414, 4.82422, 0.425841, 743.84, 0.0459414, 2.37867, 4.19819, 28.0979
0, 255, 9.51968, 1.83491e-05, 0.628552, 0.0368998, 1.80215, 0.153924, 762.808, 0.0030679, -6.18728, 0.304418, 5.01769
1, 255, 13.0459, 9.10019e-06, 2.15083, 0.182098, 1.48337, 0.168931, 748.848, 0.0107937, -3.38868, 2.02316, 9.86716
0, 256, 9.83537, 9.3055e-05, 0.606579, 0.031301, 12.9825, 0.984664, 760.995, 0.00335863, -7.59319, 0.0702454, 5.15543
1, 256, 13.4879, 0.000857902, 0.217181, 0.0141931, 93.6072, 12.229, 744.669, 0.00925593, -5.17051, 0.113927, 5.23445
2, 256, 10.8814, 4.76686e-05, 1.2677, 0.51171, 0.975231, 0.424148, 754.534, 0.015389, -22.8255, 2.93568, 8.45105
0, 257, 13.4549, 2.9914e-05, 3.49185, 15.24, 0.5, 1.3653, 744.697, 0.0159312, -4.03562, 2.09173, 5.1651
1, 257, 15.7415, 5.30612e-05, 1.45317, 0.0860078, 6.43414, 0.662541, 742.736, 0.0286237, 10.9454, 3.92289, 5.75992
2, 257, 12.3562, 2.54584e-05, 1.22046, 0.0751017, 3.08499, 0.282085, 748.922, 0.00805031, -1.66303, 0.769754, 7.70241
3, 257, 9.66188, 1.93878e-05, 2.02319, 0.177898, 1.47394, 0.184911, 759.928, 0.0149738, -13.1354, 2.85934, 11.9413
4, 257, 15.7415, 5.22168e-05, 1.44214, 0.0861866, 6.2604, 0.632105, 742.719, 0.0248502, 9.52567, 3.66258, 13.2885
5, 257, 15.7415, 3.07563e-05, 1.42418, 0.0524193, 6.0151, 0.330478, 742.693, 0.00668392, 0.137682, 0.416157, 14.3175
0, 258, 14.6146, 0.000134714, 0.604499, 0.0172444, 33.9985, 1.42029, 742.498, 0.00173312, -2.10251, 0.012754, 5.63676
1, 258, 10.9779, 5.42941e-05, 1.46698, 0.0511491, 11.1565, 0.763226, 752.531, 0.0273597, 4.99554, 3.05418, 5.94189
2, 258, 10.5374, 2.81007e-05, 0.913378, 0.0791137, 2.55528, 0.328568, 754.753, 0.0073678, -16.9484, 0.712896, 7.41509
3, 258, 10.9777, 6.05855e-05, 1.46024, 0.0373667, 17.0407, 0.655719, 752.699, 0.00515474, -5.20927, 0.126325, 9.75432
0, 259, 11.5396, 1.67327e-05, 1.14215, 0.25943, 1.40507, 0.400282, 751.331, 0.00751758, -3.29154, 0.600102, 5.36897
0, 260, 10.5508, 4.52763e-05, 0.84469, 0.103058, 2.30218, 0.398924, 752.633, 0.00746947, -5.99198, 0.428979, 7.14323
0, 261, 10.2527, 5.54135e-05, 0.709207, 0.0667754, 4.24673, 0.576542, 753.654, 0.00474363, -9.79372, 0.157266, 5.82641
1, 261, 14.3303, 1.95305e-05, 1.11642, 0.0653682, 1.65979, 0.145855, 740.673, 0.00810564, 8.25273, 1.54462, 6.51882
2, 261, 13.5891, 0.000121355, 1.30009, 0.0968063, 11.5997, 1.68931, 742.302, 0.0501329, 22.1203, 5.60865, 7.21823
3, 261, 13.5891, 9.67599e-05, 1.26613, 0.082569, 10.6148, 1.19672, 742.251, 0.0264716, 21.1843, 2.48652, 7.26591
4, 261, 14.9908, 4.70822e-05, 1.30842, 0.0321856, 13.7793, 0.499397, 739.891, 0.00349537, -1.09487, 0.0744151, 8.15783
5, 261, 13.589, 8.94802e-05, 1.21573, 0.0771722, 10.1483, 0.947043, 742.206, 0.00812599, -2.87383, 0.223241, 9.87532
0, 262, 11.0297, 3.36643e-05, 0.809314, 0.0567696, 3.44538, 0.350615, 748.887, 0.00480603, -0.420163, 0.270962, 6.36922
1, 262, 13.2003, 1.7298e-05, 1.90181, 0.0823291, 1.48852, 0.101348, 742.839, 0.0111122, 8.16042, 2.13483, 11.8196
0, 263, 11.6007, 5.12831e-05, 0.873246, 0.0795677, 4.06793, 0.54132, 747.587, 0.00737129, -0.993379, 0.411351, 5.48279
1, 263, 12.2115, 5.52639e-05, 1.35448, 0.0949806, 5.67432, 0.579985, 745.97, 0.00870535, -8.46738, 0.340289, 5.73292
2, 263, 15.1613, 4.0142e-05, 0.894115, 0.0363348, 7.06624, 0.495752, 739.262, 0.0115209, 6.48741, 1.63591, 6.44638
3, 263, 15.1613, 3.0958e-05, 0.881293, 0.0294351, 6.67332, 0.323931, 739.24, 0.00254965, 3.24261, 0.0771589, 6.58859
4, 263, 10.677, 1.49152e-05, 2.10072, 0.0916838, 2.55559, 0.166497, 749.795, 0.0103384, 0.276767, 1.30542, 11.3019
0, 264, 12.3049, 2.93816e-05, 1.40596, 0.119297, 2.71069, 0.346902, 745.279, 0.0136892, -0.069468, 1.71661, 8.03568
0, 265, 13.3684, 9.35473e-05, 1.50023, 0.0843702, 12.585, 1.47291, 739.466, 0.0629046, 9.87564, 6.22675, 5.29013
1, 265, 13.3684, 9.57328e-05, 1.5143, 0.0887504, 13.1475, 1.61194, 739.494, 0.0759523, 10.4154, 7.21123, 5.56916
2, 265, 13.3684, 9.77553e-05, 1.49168, 0.0896989, 11.8838, 1.45367, 739.436, 0.05746, 9.9829, 5.99115, 5.61564
3, 265, 13.3684, 8.94103e-05, 1.50086, 0.0791119, 12.1953, 1.29167, 739.453, 0.0466456, 13.2049, 4.94511, 6.74845
4, 265, 11.4347, 1.71371e-05, 1.08985, 0.0481746, 2.60891, 0.166099, 746.133, 0.00433194, -2.93873, 0.341286, 8.01378
5, 265, 13.3681, 7.4527e-05, 1.45235, 0.0401261, 19.4158, 0.804084, 739.611, 0.00535314, -2.36427, 0.110148, 10.7469
6, 265, 14.3807, 2.80443e-05, 4.38996, 0.177174, 5.00365, 0.298675, 737.731, 0.0202256, 1.5234, 1.28254, 22.7644
0, 266, 9.59921, 2.02681e-05, 0.61392, 0.0387882, 1.93238, 0.178723, 751.643, 0.00396768, -7.37365, 0.512365, 5.79671
1, 266, 10.1088, 9.28238e-05, 0.394679, 0.0917515, 2.74393, 0.9631, 748.319, 0.0147251, -30.787, 2.61139, 5.94795
2, 266, 10.1171, 2.99851e-05, 1.14576, 0.326528, 1.37215, 0.494712, 748.259, 0.0113681, -7.72813, 1.12905, 10.4584
0, 267, 11.9025, 0.000237528, 0.759216, 0.0266268, 48.7527, 2.54563, 741.166, 0.00331697, -1.48302, 0.024283, 5.02631
1, 267, 11.2381, 1.92307e-05, 1.31791, 0.0675724, 2.68848, 0.202231, 742.28, 0.00679549, -3.35304, 0.6573, 6.73776
0, 268, 9.92633, 0.000379986, 0.468002, 0.0168109, 75.424, 4.9257, 745.77, 0.00712006, -7.00906, 0.100049, 5.03806
1, 268, 10.548, 3.88682e-05, 3.78688, 2.50235, 0.5, 0.232725, 742.543, 0.0117006, -9.75522, 2.30358, 16.5448
2, 268, 10.1329, 1.09308e-05, 3.77068, 0.0876315, 3.43999, 0.11892, 744.477, 0.0101182, -10.5467, 0.958568, 18.6132
0, 285, 11.6503, 3.40269e-05, 1.08299, 0.109462, 2.4328, 0.356519, 730.893, 0.00822434, -8.86794, 0.544754, 5.90948
1, 285, 15.6734, 4.43299e-05, 0.971386, 0.0183793, 17.8053, 0.725543, 724.69, 0.0154577, 12.849, 1.28894, 5.93917
2, 285, 15.6733, 5.60567e-05, 0.946067, 0.0236861, 16.9291, 0.90685, 724.658, 0.0195609, 8.96109, 1.67645, 6.17414
3, 285, 15.6732, 6.87175e-05, 0.928743, 0.0316672, 14.5098, 0.721626, 724.611, 0.00293682, 1.45012, 0.0458982, 7.29397
0, 286, 10.9467, 0.000310676, 0.337427, 0.022155, 34.0481, 3.40434, 733.533, 0.0036286, -3.86875, 0.0492162, 5.1696
1, 286, 13.6325, 2.89025e-05, 1.14839, 0.0829813, 2.77189, 0.28998, 725.655, 0.00762104, 3.24214, 0.597869, 6.27146
2, 286, 13.3157, 2.87606e-05, 1.94943, 0.997003, 1.01814, 0.523499, 726.204, 0.0169909, 40.9043, 2.19299, 7.18596
3, 286, 12.9753, 1.28525e-05, 3.30189, 0.0861096, 3.49879, 0.136876, 728.06, 0.0121265, 0.572383, 1.48513, 12.3417
0, 287, 12.9572, 2.70179e-05, 0.688958, 0.0530841, 1.4528, 0.169915, 726.65, 0.00500959, -11.3759, 0.659666, 5.3188
0, 288, 13.4706, 0.000107739, 0.777809, 0.032724, 18.4357, 1.14295, 723.244, 0.00356902, -2.22191, 0.0568437, 5.14307
1, 288, 14.8477, 5.12911e-05, 1.40847, 0.0422084, 12.3263, 0.745165, 721.807, 0.0253391, 10.097, 2.66595, 6.43603
2, 288, 13.5826, 2.44823e-05, 1.12654, 0.0770753, 2.77005, 0.27967, 723.078, 0.00670115, -2.14866, 0.524364, 6.44743
3, 288, 14.8477, 4.49743e-05, 1.41006, 0.0361508, 12.5473, 0.646416, 721.814, 0.0208872, 9.91359, 2.21708, 7.81778
4, 288, 14.8476, 3.8718e-05, 1.39921, 0.0297904, 13.0916, 0.411852, 721.821, 0.00336332, -0.184956, 0.080112, 8.02979
5, 288, 11.4891, 2.73554e-05, 1.94048, 0.58093, 0.658492, 0.166197, 729.833, 0.00683168, -9.8293, 1.34213, 11.8438
0, 289, 10.4958, 1.75918e-05, 2.45354, 0.0945881, 3.19741, 0.180749, 733.713, 0.010667, 0.41645, 1.01946, 13.1891
1, 289, 12.8028, 1.61881e-05, 3.10732, 0.0966221, 3.71887, 0.171518, 726.651, 0.0118115, -2.4496, 1.11235, 14.6974
0, 290, 14.9447, 4.44914e-05, 0.804919, 0.0172784, 15.0295, 0.678531, 719.085, 0.0120478, 22.5809, 1.13959, 5.96682
1, 290, 14.9447, 5.78141e-05, 0.824828, 0.021553, 16.1467, 0.900486, 719.115, 0.0160791, 20.4, 1.43617, 6.31249
2, 290, 14.9422, 0.000242273, 0.819635, 0.0194176, 73.5554, 2.70047, 719.483, 0.00343999, -0.163251, 0.0271667, 6.37491
3, 290, 13.4669, 2.63096e-05, 2.24974, 0.115759, 3.65178, 0.283145, 721.544, 0.0167017, -4.09535, 2.03361, 17.3738
0, 291, 14.3655, 2.12315e-05, 0.8626, 0.0669604, 1.39009, 0.157807, 719.541, 0.00623884, -7.86769, 1.20063, 5.0607
1, 291, 9.13161, 3.89526e-05, 0.546056, 0.0811059, 1.66043, 0.354045, 737.197, 0.00508597, -11.2154, 0.40832, 5.50591
2, 291, 15.285, 2.75635e-05, 0.467445, 0.0344937, 1.99282, 0.208239, 719.453, 0.00195162, 1.56449, 0.0724053, 5.72907
3, 291, 13.8966, 2.1751e-05, 0.728037, 0.0519041, 1.89424, 0.197989, 719.714, 0.0050874, -3.68582, 0.659752, 6.47383
4, 291, 12.7553, 3.8748e-05, 1.23153, 0.0632256, 5.43265, 0.414074, 721.99, 0.00758933, -9.46756, 0.477007, 8.52534
0, 292, 13.8419, 5.43714e-05, 0.7666, 0.0365899, 8.2016, 0.567161, 719.67, 0.00296623, 1.38791, 0.0652613, 5.21589
1, 292, 10.1448, 0.000232475, 0.351148, 0.0221538, 26.5257, 2.48588, 732.47, 0.00290047, -4.85335, 0.0347544, 5.80413
0, 294, 15.9921, 0.000161964, 0.51365, 0.0326422, 20.0394, 2.76041, 716.973, 0.030286, -18.3678, 2.25319, 5.06014
1, 294, 9.23741, 3.69583e-05, 0.67881, 0.0333603, 5.41314, 0.398864, 738.573, 0.00447146, -9.40837, 0.330276, 5.24203
2, 294, 9.32099, 8.129e-05, 0.558839, 0.0214656, 15.2357, 0.862067, 737.87, 0.00241784, -8.17353, 0.0445586, 5.66134
3, 294, 15.9922, 0.000176488, 0.546282, 0.0376393, 22.4364, 3.19772, 717.012, 0.0388836, -16.3538, 2.62315, 5.83449
4, 294, 15.9933, 0.000126442, 0.906152, 0.0122243, 67.4651, 1.36118, 717.489, 0.00159216, -0.206223, 0.0091152, 6.08149
5, 294, 12.1144, 0.000271947, 0.660586, 0.0296162, 43.6172, 3.0556, 723.638, 0.0056466, -3.67809, 0.079222, 6.34197
6, 294, 15.3267, 1.56688e-05, 1.20449, 0.0496876, 1.83227, 0.112028, 717.391, 0.00707479, 0.304767, 1.34075, 7.19803
0, 295, 11.6425, 0.000152748, 0.526878, 0.0320363, 18.0829, 1.64137, 722.511, 0.00414127, -4.289, 0.084863, 5.07374
1, 295, 10.0385, 8.28381e-05, 0.635992, 0.0474994, 7.98543, 0.871497, 728.938, 0.00457929, -6.68721, 0.136205, 5.39696
2, 295, 16.2417, 4.0556e-05, 0.857932, 0.013255, 21.4539, 0.712389, 716.986, 0.0128337, 14.9703, 0.905952, 7.88259
3, 295, 16.2409, 7.4664e-05, 0.946989, 0.010895, 46.7183, 0.796949, 717.248, 0.00128985, 1.43257, 0.00918063, 7.89632
0, 296, 10.2366, 0.000273042, 0.508394, 0.0266611, 37.4468, 3.04846, 729.501, 0.00500285, -5.4012, 0.0752771, 6.15026
1, 296, 15.2803, 0.000611085, 0.495638, 0.0141484, 166.829, 10.327, 716.334, 0.0128494, 1.05986, 0.115152, 7.36054
2, 296, 9.68209, 4.42657e-05, 0.868913, 0.102739, 2.8631, 0.49473, 732.528, 0.00760653, -3.22418, 0.432034, 8.40694
0, 297, 10.6581, 4.42986e-05, 0.657923, 0.0626592, 1.1318, 0.195033, 723.771, 0.00771561, 16.7711, 1.49723, 5.06284
1, 297, 10.6918, 4.17876e-05, 0.804588, 0.0399471, 6.05852, 0.449181, 723.753, 0.005119, -4.33506, 0.318281, 5.38125
2, 297, 11.3893, 5.39874e-05, 2.12909, 0.114752, 7.20693, 0.706423, 720.852, 0.0460971, -9.11513, 5.861, 5.45118
3, 297, 13.4786, 5.9281e-05, 0.652258, 0.09049, 2.92722, 0.578823, 714.688, 0.00625923, -0.559272, 0.279565, 5.95554
4, 297, 16.4149, 1.04241e-05, 0.612023, 0.0384197, 1.63919, 0.145122, 715.631, 0.00245006, 3.89825, 0.316679, 6.50457
5, 297, 11.3893, 5.93925e-05, 2.13005, 0.122497, 7.39493, 0.752252, 720.868, 0.043435, -7.7838, 5.85357, 6.73094
6, 297, 10.334, 0.000155022, 0.646885, 0.0419615, 17.159, 1.80405, 725.251, 0.0098196, -0.776305, 0.447743, 9.06623
7, 297, 12.3278, 4.30692e-05, 3.03448, 0.0871746, 10.6847, 0.588941, 717.964, 0.0422883, 33.4998, 4.91534, 9.48242
8, 297, 12.3278, 4.37869e-05, 3.01748, 0.0904626, 10.3985, 0.59175, 717.931, 0.0418578, 34.8742, 4.98013, 11.3641
9, 297, 12.3277, 4.04942e-05, 3.037, 0.0700891, 12.6298, 0.436273, 718.103, 0.00920546, -3.00381, 0.285065, 11.7052
10, 297, 11.3893, 3.67963e-05, 2.13079, 0.0679743, 8.30153, 0.399344, 720.938, 0.00961649, 0.509232, 0.503171, 15.1705
11, 297, 12.6496, 2.02188e-05, 3.94536, 0.0830413, 6.91386, 0.219024, 717.109, 0.0115367, -7.75389, 0.706863, 15.9065
0, 298, 13.4368, 3.15523e-05, 1.12284, 0.0253895, 9.94934, 0.423739, 715.093, 0.0115043, 15.3352, 1.38429, 5.63591
1, 298, 12.9438, 3.52448e-05, 1.18841, 0.0553796, 5.4447, 0.376749, 716.463, 0.00664916, -1.82534, 0.418256, 6.30164
2, 298, 13.4366, 7.46732e-05, 1.10987, 0.0428951, 13.9091, 0.794315, 715.186, 0.00484334, -0.785951, 0.108565, 6.43745
0, 299, 13.2355, 0.000133318, 0.972188, 0.0648521, 14.3586, 1.98973, 715.669, 0.042475, -2.74513, 4.14675, 5.78511
1, 299, 13.2354, 0.000131832, 0.980751, 0.0463055, 20.0945, 1.43626, 715.763, 0.00679728, -1.59296, 0.154336, 5.802
2, 299, 10.2664, 1.67739e-05, 1.05799, 0.0574832, 2.0612, 0.167734, 723.667, 0.00743713, -2.26432, 1.38296, 6.18457
3, 299, 9.94302, 2.35935e-05, 1.03724, 0.0644003, 2.52515, 0.226937, 725.355, 0.00647338, -7.77918, 0.630382, 7.46565
4, 299, 10.9105, 1.4713e-05, 1.54194, 0.047907, 3.37099, 0.154517, 720.693, 0.00553205, -7.08108, 0.525914, 8.19042
5, 299, 11.248, 2.23949e-05, 1.53904, 0.0452298, 5.46613, 0.264659, 719.633, 0.011534, 8.87549, 1.78554, 8.22151
6, 299, 11.248, 2.06703e-05, 1.52467, 0.0438227, 5.17676, 0.217806, 719.603, 0.00432204, -5.03315, 0.209611, 8.32395
7, 299, 12.1291, 2.29015e-05, 2.1116, 0.0536705, 6.48656, 0.243514, 718.246, 0.00602763, -1.27043, 0.287352, 10.2177
0, 300, 12.7516, 7.17922e-05, 1.34183, 0.342234, 1.06692, 0.399688, 716.593, 0.0357254, 8.83421, 5.04042, 5.18123
1, 300, 10.3604, 9.17094e-05, 0.985949, 0.0407446, 18.0968, 1.56719, 724.357, 0.0381502, 17.7346, 3.08896, 5.36115
2, 300, 10.3602, 7.90758e-05, 0.97562, 0.0291513, 19.1524, 1.16703, 724.363, 0.018471, 8.42187, 1.26099, 5.4677
3, 300, 9.04264, 0.000361523, 0.200391, 0.0104766, 49.7578, 3.96606, 731.598, 0.00289026, -6.59731, 0.0162831, 5.50767
4, 300, 14.4593, 0.000509022, 1.23159, 0.308055, 42.8388, 12.6255, 712.822, 0.320271, -48.8303, 12.1478, 5.58954
5, 300, 10.6878, 0.000104959, 0.894202, 0.0426316, 16.1019, 1.63735, 722.918, 0.0318869, 7.24906, 2.8574, 5.61409
6, 300, 10.6878, 0.000104705, 0.897735, 0.0436188, 15.9093, 1.64429, 722.918, 0.0333172, 8.37637, 2.99325, 5.97971
7, 300, 14.4593, 0.000602427, 1.23216, 0.377837, 45.5376, 14.4409, 712.834, 0.378728, -51.1164, 15.2002, 6.3077
8, 300, 14.4566, 0.000292625, 0.661978, 0.124044, 11.1211, 4.03458, 712.31, 0.0685258, -92.4095, 7.08468, 6.42384
9, 300, 13.129, 5.44439e-05, 0.972223, 0.0479647, 7.94516, 0.571338, 715.449, 0.00439493, -3.75454, 0.122757, 6.44751
10, 300, 10.6878, 0.000115459, 0.863603, 0.0475164, 15.2417, 1.76907, 722.883, 0.0336663, 4.86418, 3.14658, 6.85036
11, 300, 10.6874, 0.000104334, 0.848126, 0.0297151, 21.4368, 1.11435, 722.953, 0.00356687, -4.64434, 0.0556627, 6.93392
12, 300, 14.461, 0.000379938, 1.29585, 0.213341, 35.7399, 8.7478, 712.78, 0.235552, -2.00949, 9.92447, 7.05209
13, 300, 10.3604, 8.60934e-05, 0.983069, 0.035438, 18.2509, 1.42005, 724.357, 0.030741, 19.6517, 2.48041, 7.1783
14, 300, 14.4593, 0.000344532, 1.22243, 0.125266, 39.1189, 6.79405, 712.8, 0.132422, -19.7668, 5.76801, 7.20161
15, 300, 10.3604, 7.7281e-05, 0.938316, 0.033141, 16.0953, 1.21202, 724.293, 0.0250011, 20.0742, 2.25138, 7.73396
16, 300, 10.3598, 9.09986e-05, 0.941298, 0.0279235, 22.083, 0.969612, 724.378, 0.00323828, -3.46294, 0.0470816, 8.15733
17, 300, 14.4614, 0.000384859, 1.27443, 0.208081, 35.0889, 8.8084, 712.755, 0.231086, 13.3264, 9.73281, 8.37734
18, 300, 14.4611, 0.000112959, 1.38986, 0.0271041, 41.6968, 1.20868, 712.91, 0.00329517, 0.270007, 0.0275806, 8.38342
19, 300, 12.7516, 6.35614e-05, 1.32989, 0.224064, 1.15212, 0.314315, 716.614, 0.0232354, 36.288, 4.46508, 9.94421
0, 301, 13.3026, 8.50379e-05, 1.50503, 0.0552886, 18.3189, 1.43166, 713.736, 0.0495308, 9.61132, 4.04146, 6.4038
1, 301, 13.3025, 6.2819e-05, 1.57227, 0.038632, 18.4058, 0.666366, 713.79, 0.00420027, -1.29588, 0.0670509, 7.65825
0, 302, 11.3835, 6.01798e-05, 1.04549, 0.0813693, 5.56424, 0.660576, 719.303, 0.0127483, 3.35598, 1.14178, 6.94652
