-0.2878, 0.3703
-0.2867, 0.3659
-0.2856, 0.3659
-0.2844, 0.3615
-0.2833, 0.3571
-0.2822, 0.3528
-0.2811, 0.3484
-0.28, 0.3484
-0.28, 0.3439
-0.2789, 0.3439
-0.2778, 0.3397
-0.2767, 0.3397
-0.2756, 0.3353
-0.2745, 0.3353
-0.2734, 0.3309
-0.2723, 0.3309
-0.2711, 0.3309
-0.2701, 0.3265
-0.269, 0.3265
-0.2679, 0.3222
-0.2668, 0.3222
-0.2657, 0.3178
-0.2646, 0.3178
-0.2635, 0.3178
-0.2624, 0.3134
-0.2612, 0.3134
-0.2602, 0.309
-0.2591, 0.309
-0.258, 0.3047
-0.2569, 0.3047
-0.2558, 0.3047
-0.2547, 0.3003
-0.2535, 0.3003
-0.2524, 0.2959
-0.2513, 0.2959
-0.2502, 0.2915
-0.249, 0.2915
-0.248, 0.2915
-0.2469, 0.2915
-0.2458, 0.2872
-0.2447, 0.2872
-0.2436, 0.2828
-0.2425, 0.2828
-0.2414, 0.2784
-0.2403, 0.2784
-0.2392, 0.2741
-0.2381, 0.2741
-0.237, 0.2697
-0.2359, 0.2697
-0.2348, 0.2652
-0.2337, 0.2652
-0.2326, 0.2609
-0.2315, 0.2609
-0.2304, 0.2566
-0.2293, 0.2566
-0.2282, 0.2522
-0.2271, 0.2478
-0.226, 0.2478
-0.2248, 0.2434
-0.2238, 0.2434
-0.2226, 0.2391
-0.2215, 0.2347
-0.2204, 0.2347
-0.2193, 0.2303
-0.2182, 0.2303
-0.2171, 0.2259
-0.216, 0.2259
-0.2149, 0.2216
-0.2138, 0.2172
-0.2127, 0.2172
-0.2116, 0.2128
-0.2105, 0.2128
-0.2094, 0.2085
-0.2083, 0.2085
-0.2072, 0.2041
-0.2061, 0.2041
-0.205, 0.2041
-0.2039, 0.1997
-0.2028, 0.1997
-0.2017, 0.1997
-0.2006, 0.1953
-0.1995, 0.1953
-0.1984, 0.1953
-0.1973, 0.191
-0.1962, 0.191
-0.1951, 0.191
-0.194, 0.191
-0.1929, 0.1865
-0.1917, 0.1865
-0.1905, 0.1865
-0.1895, 0.1822
-0.1884, 0.1822
-0.1873, 0.1822
-0.1862, 0.1778
-0.1851, 0.1778
-0.184, 0.1778
-0.1829, 0.1735
-0.1818, 0.1735
-0.1807, 0.1735
-0.1796, 0.1735
-0.1785, 0.1735
-0.1774, 0.1691
-0.1763, 0.1691
-0.1752, 0.1691
-0.1741, 0.1691
-0.173, 0.1691
-0.1719, 0.1691
-0.1708, 0.1691
-0.1697, 0.1691
-0.1686, 0.1647
-0.1675, 0.1647
-0.1663, 0.1647
-0.1653, 0.1647
-0.1642, 0.1602
-0.1631, 0.1602
-0.162, 0.156
-0.1608, 0.156
-0.1597, 0.1516
-0.1586, 0.1516
-0.1575, 0.1472
-0.1564, 0.1472
-0.1553, 0.1429
-0.1542, 0.1429
-0.1531, 0.1385
-0.152, 0.1385
-0.1509, 0.1341
-0.1498, 0.1341
-0.1487, 0.1297
-0.1476, 0.1297
-0.1465, 0.1254
-0.1454, 0.1254
-0.1443, 0.1254
-0.1432, 0.1254
-0.1421, 0.121
-0.141, 0.1166
-0.1399, 0.1166
-0.1399, 0.1122
-0.1399, 0.1078
-0.1388, 0.1035
-0.1377, 0.1035
-0.1377, 0.0991
-0.1366, 0.0948
-0.1366, 0.0904
-0.1355, 0.086
-0.1344, 0.0816
-0.1333, 0.0816
-0.1322, 0.0773
-0.1311, 0.0773
-0.13, 0.0773
-0.1288, 0.0773
-0.1277, 0.0729
-0.1266, 0.0729
-0.1255, 0.0729
-0.1244, 0.0729
-0.1233, 0.0685
-0.1222, 0.0685
-0.1211, 0.0685
-0.12, 0.0685
-0.1189, 0.0641
-0.1178, 0.0641
-0.1167, 0.0598
-0.1156, 0.0598
-0.1145, 0.0554
-0.1134, 0.0554
-0.1123, 0.051
-0.1112, 0.051
-0.1101, 0.0466
-0.109, 0.0423
-0.1078, 0.0423
-0.1068, 0.0379
-0.1057, 0.0379
-0.1046, 0.0335
-0.1035, 0.0335
-0.1024, 0.0292
-0.1013, 0.0292
-0.1002, 0.0248
-0.0991, 0.0248
-0.0979, 0.0204
-0.0968, 0.0204
-0.0957, 0.016
-0.0946, 0.016
-0.0935, 0.0117
-0.0924, 0.0117
-0.0913, 7.2886e-3
-0.0902, 7.2886e-3
-0.0891, 2.9155e-3
-0.088, 2.9155e-3
-0.0869, -1.4577e-3
-0.0858, -1.4577e-3
-0.0847, -1.4577e-3
-0.0836, -5.8309e-3
-0.0825, -5.8309e-3
-0.0814, -5.8309e-3
-0.0803, -0.0102
-0.0792, -0.0102
-0.0781, -0.0146
-0.077, -0.0146
-0.0759, -0.019
-0.0748, -0.019
-0.0737, -0.0233
-0.0726, -0.0233
-0.0715, -0.0277
-0.0704, -0.0277
-0.0693, -0.0321
-0.0682, -0.0321
-0.067, -0.0364
-0.0659, -0.0364
-0.0648, -0.0408
-0.0637, -0.0408
-0.0626, -0.0452
-0.0615, -0.0452
-0.0604, -0.0496
-0.0593, -0.0496
-0.0582, -0.0539
-0.0571, -0.0539
-0.056, -0.0583
-0.0549, -0.0583
-0.0538, -0.0627
-0.0527, -0.0627
-0.0516, -0.0627
-0.0505, -0.0627
-0.0493, -0.0627
-0.0483, -0.0627
-0.0472, -0.0627
-0.0461, -0.0627
-0.045, -0.0627
-0.0439, -0.0627
-0.0428, -0.0627
-0.0417, -0.0627
-0.0406, -0.0627
-0.0395, -0.0627
-0.0384, -0.0627
-0.0373, -0.0627
-0.0361, -0.0627
-0.035, -0.0671
-0.0339, -0.0671
-0.0328, -0.0671
-0.0317, -0.0671
-0.0306, -0.0671
-0.0295, -0.0671
-0.0284, -0.0671
-0.0273, -0.0671
-0.0262, -0.0714
-0.0251, -0.0714
-0.024, -0.0714
-0.0229, -0.0714
-0.0218, -0.0714
-0.0207, -0.0714
-0.0196, -0.0714
-0.0185, -0.0758
-0.0174, -0.0758
-0.0163, -0.0758
-0.0152, -0.0758
-0.0141, -0.0758
-0.013, -0.0758
-0.0119, -0.0758
-0.0108, -0.0758
-9.6638e-3, -0.0802
-8.5603e-3, -0.0802
-7.4567e-3, -0.0802
-6.3532e-3, -0.0802
-5.2496e-3, -0.0802
-4.1461e-3, -0.0845
-3.0426e-3, -0.0845
-1.939e-3, -0.0845
-8.3546e-4, -0.0845
2.6809e-4, -0.0889
1.3716e-3, -0.0889
2.4752e-3, -0.0889
3.5787e-3, -0.0889
4.6823e-3, -0.0933
5.7858e-3, -0.0933
6.8894e-3, -0.0933
7.9929e-3, -0.0933
9.0965e-3, -0.0977
0.0102, -0.0977
0.0113, -0.0977
0.0124, -0.0977
0.0135, -0.102
0.0146, -0.102
0.0157, -0.102
0.0168, -0.102
0.0179, -0.1064
0.019, -0.1064
0.0201, -0.1064
0.0212, -0.1064
0.0223, -0.1064
0.0234, -0.1064
0.0245, -0.1108
0.0256, -0.1108
0.0268, -0.1108
0.0279, -0.1108
0.029, -0.1108
0.0301, -0.1152
0.0312, -0.1195
0.0323, -0.1239
0.0334, -0.1283
0.0345, -0.1327
0.0356, -0.137
0.0367, -0.1414
0.0378, -0.1458
0.0389, -0.1458
0.04, -0.1501
0.0411, -0.1501
0.0422, -0.1545
0.0433, -0.1589
0.0444, -0.1589
0.0455, -0.1633
0.0466, -0.1633
0.0477, -0.1676
0.0477, -0.172
0.0488, -0.1764
0.0499, -0.1808
0.051, -0.1851
0.051, -0.1895
0.0521, -0.1939
0.0532, -0.1983
0.0532, -0.2026
0.0532, -0.207
0.0543, -0.2114
0.0554, -0.2157
0.0565, -0.2201
0.0565, -0.2245
0.0577, -0.2288
0.0577, -0.2332
0.0588, -0.2376
0.0599, -0.242
0.061, -0.2464
0.0621, -0.2507
0.0632, -0.2507
0.0643, -0.2551
0.0654, -0.2551
0.0665, -0.2595
0.0676, -0.2595
0.0687, -0.2595
0.0698, -0.2638
0.0709, -0.2638
0.072, -0.2638
0.0731, -0.2638
0.0742, -0.2638
0.0753, -0.2682
0.0764, -0.2682
0.0775, -0.2682
0.0786, -0.2682
0.0796, -0.2682
0.0808, -0.2726
0.0819, -0.2726
0.083, -0.2726
0.0841, -0.2726
0.0852, -0.2726
0.0863, -0.277
0.0874, -0.277
0.0886, -0.277
0.0897, -0.277
0.0908, -0.277
0.0919, -0.2812
0.093, -0.2812
0.0941, -0.2812
0.0952, -0.2812
0.0963, -0.2857
0.0974, -0.2857
0.0985, -0.2857
0.0996, -0.2857
0.1007, -0.2901
0.1018, -0.2901
0.1029, -0.2901
0.104, -0.2901
0.1051, -0.2945
0.1062, -0.2945
0.1073, -0.2945
0.1084, -0.2945
0.1095, -0.2988
0.1106, -0.2988
0.1117, -0.3032
0.1128, -0.3032
0.1139, -0.3075
0.115, -0.312
0.1161, -0.312
0.1172, -0.3163
0.1183, -0.3207
0.1195, -0.3207
0.1206, -0.3251
0.1217, -0.3251
0.1228, -0.3294
0.1239, -0.3294
0.125, -0.3338
0.1261, -0.3338
0.1272, -0.3338
0.1283, -0.3382
0.1294, -0.3382
0.1305, -0.3426
0.1316, -0.3426
0.1327, -0.3426
0.1338, -0.3469
0.1349, -0.3469
0.136, -0.3513
0.1371, -0.3513
0.1381, -0.3513
0.1393, -0.3557
0.1404, -0.3557
0.1415, -0.3557
0.1426, -0.3601
0.1437, -0.3601
0.1448, -0.3601
0.1459, -0.3644
0.147, -0.3644
0.1481, -0.3644
0.1492, -0.3688
0.1504, -0.3688
0.1515, -0.3688
0.1526, -0.3732
0.1537, -0.3732
0.1548, -0.3732
0.1559, -0.3776
0.157, -0.3776
0.1581, -0.3776
0.1592, -0.3819
0.1602, -0.3819
0.1614, -0.3819
0.1625, -0.3862
0.1636, -0.3862
0.1647, -0.3907
0.1658, -0.3907
0.1669, -0.3907
0.168, -0.395
0.1691, -0.395
0.1702, -0.395
0.1713, -0.3994
0.1724, -0.3994
0.1735, -0.3994
0.1746, -0.4038
0.1757, -0.4038
0.1768, -0.4038
0.1779, -0.4082
0.179, -0.4082
0.1801, -0.4082
0.1812, -0.4125
0.1824, -0.4125
0.1835, -0.4125
0.1846, -0.4169
0.1857, -0.4169
0.1868, -0.4169
0.1879, -0.4213
0.189, -0.4213
0.1901, -0.4213
0.1912, -0.4257
0.1923, -0.4257
0.1934, -0.43
0.1945, -0.43
0.1956, -0.4344
0.1967, -0.4344
0.1978, -0.4388
0.1989, -0.4388
0.2, -0.4431
0.2011, -0.4475
0.2022, -0.4519
0.2033, -0.4563
0.2033, -0.4606
